Source,Target,Type,Id,Label,timeset,Weight
602591843108431,190437687666949,Directed,2943,,,1
602591843108431,109844722429961,Directed,2944,,,1
602591843108431,1380673955498232,Directed,2945,,,1
290277741009214,8304333127,Directed,2946,,,1
290277741009214,126207277403874,Directed,2947,,,1
290277741009214,122629161084065,Directed,2948,,,1
290277741009214,29092950651,Directed,2949,,,1
290277741009214,107367862686045,Directed,2950,,,1
290277741009214,160752503961,Directed,2951,,,1
290277741009214,178780105279,Directed,2952,,,1
290277741009214,112100755530902,Directed,2953,,,1
290277741009214,111658075531636,Directed,2954,,,1
290277741009214,205094426179148,Directed,2955,,,1
290277741009214,49729693499,Directed,2956,,,1
290277741009214,180292712004713,Directed,2957,,,1
290277741009214,190437687666949,Directed,2958,,,1
290277741009214,16250043914,Directed,2959,,,1
290277741009214,153094742922,Directed,2960,,,1
290277741009214,215547488473853,Directed,2961,,,1
290277741009214,115103408384,Directed,2962,,,1
290277741009214,59831506882,Directed,2963,,,1
290277741009214,187533597935335,Directed,2964,,,1
290277741009214,34767149008,Directed,2965,,,1
290277741009214,117024975014965,Directed,2966,,,1
290277741009214,39062279848,Directed,2967,,,1
290277741009214,54758433924,Directed,2968,,,1
290277741009214,50997736442,Directed,2969,,,1
290277741009214,125024854112,Directed,2970,,,1
290277741009214,48966795116,Directed,2971,,,1
290277741009214,36333015730,Directed,2972,,,1
18189121708,180292712004713,Directed,2973,,,1
18189121708,406623299353164,Directed,2974,,,1
58888453831,123705415670,Directed,2975,,,1
58888453831,50997736442,Directed,2976,,,1
58888453831,288707177952079,Directed,2977,,,1
58888453831,124339950984219,Directed,2978,,,1
58888453831,115298625211450,Directed,2979,,,1
58888453831,13673457388,Directed,2980,,,1
58888453831,196258243772931,Directed,2981,,,1
58888453831,103182619729750,Directed,2982,,,1
58888453831,180787945297062,Directed,2983,,,1
58888453831,361116597273539,Directed,2984,,,1
58888453831,162479560456460,Directed,2985,,,1
131121823568519,332280893566178,Directed,2986,,,1
131121823568519,240655779388526,Directed,2987,,,1
131121823568519,162479560456460,Directed,2988,,,1
131121823568519,258770627975,Directed,2989,,,1
131121823568519,150372665031994,Directed,2990,,,1
131121823568519,173114959365654,Directed,2991,,,1
131121823568519,114724438556644,Directed,2992,,,1
68793499001,11055104471,Directed,2993,,,1
68793499001,215269391821386,Directed,2994,,,1
68793499001,29092950651,Directed,2995,,,1
68793499001,11309713071,Directed,2996,,,1
171383626246822,37107394336,Directed,2997,,,1
346203887439,106023406156130,Directed,2998,,,1
281860881825868,180292712004713,Directed,2999,,,1
281860881825868,364527023637010,Directed,3000,,,1
281860881825868,280371518715376,Directed,3001,,,1
281860881825868,376024725809685,Directed,3002,,,1
281860881825868,645313582162337,Directed,3003,,,1
281860881825868,327645207314914,Directed,3004,,,1
215703251800930,56635720906,Directed,3005,,,1
112100755530902,215547488473853,Directed,3006,,,1
220182024666815,45720010957,Directed,3007,,,1
121088411241146,253591661347566,Directed,3008,,,1
121088411241146,29092950651,Directed,3009,,,1
54758433924,406711056056106,Directed,3010,,,1
45720010957,220182024666815,Directed,3011,,,1
287028919805,197196013653578,Directed,3012,,,1
287028919805,190437687666949,Directed,3013,,,1
287028919805,18709970741,Directed,3014,,,1
287028919805,117423558894,Directed,3015,,,1
287028919805,153094742922,Directed,3016,,,1
287028919805,39062279848,Directed,3017,,,1
287028919805,141969316908,Directed,3018,,,1
287028919805,114724438556644,Directed,3019,,,1
287028919805,59831506882,Directed,3020,,,1
287028919805,125024854112,Directed,3021,,,1
287028919805,18189121708,Directed,3022,,,1
287028919805,34562992774,Directed,3023,,,1
287028919805,50997736442,Directed,3024,,,1
287028919805,438981005612,Directed,3025,,,1
287028919805,54758433924,Directed,3026,,,1
50997736442,181832185182705,Directed,3027,,,1
50997736442,54758433924,Directed,3028,,,1
130124267312,103182619729750,Directed,3029,,,1
376024725809685,50997736442,Directed,3030,,,1
376024725809685,252321734793575,Directed,3031,,,1
376024725809685,125024854112,Directed,3032,,,1
376024725809685,281860881825868,Directed,3033,,,1
114724438556644,58888453831,Directed,3034,,,1
114724438556644,190495957655976,Directed,3035,,,1
114724438556644,131121823568519,Directed,3036,,,1
114724438556644,287919728207,Directed,3037,,,1
141969316908,237166309652686,Directed,3038,,,1
141969316908,108242212542702,Directed,3039,,,1
141969316908,1457182657834538,Directed,3040,,,1
141969316908,190437687666949,Directed,3041,,,1
141969316908,122272787800032,Directed,3042,,,1
141969316908,176684735737482,Directed,3043,,,1
141969316908,114868975193680,Directed,3044,,,1
190495957655976,50997736442,Directed,3045,,,1
190495957655976,205094426179148,Directed,3046,,,1
190495957655976,123705415670,Directed,3047,,,1
145539142167043,114724438556644,Directed,3048,,,1
94714865747,631575563520028,Directed,3049,,,1
94714865747,50997736442,Directed,3050,,,1
94714865747,162479560456460,Directed,3051,,,1
94714865747,56635720906,Directed,3052,,,1
94714865747,291729159657,Directed,3053,,,1
112136925472589,136989589801838,Directed,3054,,,1
154646461270111,631575563520028,Directed,3055,,,1
154646461270111,115103408384,Directed,3056,,,1
154646461270111,125299054202386,Directed,3057,,,1
154646461270111,215547488473853,Directed,3058,,,1
154646461270111,179378314624,Directed,3059,,,1
154646461270111,364527023637010,Directed,3060,,,1
154646461270111,252321734793575,Directed,3061,,,1
154646461270111,116750115017682,Directed,3062,,,1
154646461270111,205094426179148,Directed,3063,,,1
154646461270111,329023760510069,Directed,3064,,,1
154646461270111,107367862686045,Directed,3065,,,1
154646461270111,227267877329849,Directed,3066,,,1
154646461270111,1552593761640823,Directed,3067,,,1
154646461270111,190437687666949,Directed,3068,,,1
154646461270111,178780105279,Directed,3069,,,1
154646461270111,87681701668,Directed,3070,,,1
154646461270111,126207277403874,Directed,3071,,,1
154646461270111,190495957655976,Directed,3072,,,1
154646461270111,406711056056106,Directed,3073,,,1
154646461270111,124339950984219,Directed,3074,,,1
154646461270111,240655779388526,Directed,3075,,,1
154646461270111,34562992774,Directed,3076,,,1
154646461270111,406623299353164,Directed,3077,,,1
154646461270111,59831506882,Directed,3078,,,1
154646461270111,58888453831,Directed,3079,,,1
154646461270111,39062279848,Directed,3080,,,1
154646461270111,50997736442,Directed,3081,,,1
154646461270111,125024854112,Directed,3082,,,1
154646461270111,54758433924,Directed,3083,,,1
154646461270111,49729693499,Directed,3084,,,1
154646461270111,18189121708,Directed,3085,,,1
154646461270111,153094742922,Directed,3086,,,1
154646461270111,117423558894,Directed,3087,,,1
154646461270111,111658075531636,Directed,3088,,,1
162479560456460,150372665031994,Directed,3089,,,1
162479560456460,291729159657,Directed,3090,,,1
162479560456460,287919728207,Directed,3091,,,1
162479560456460,297028154532,Directed,3092,,,1
162479560456460,136989589801838,Directed,3093,,,1
162479560456460,56635720906,Directed,3094,,,1
162479560456460,94714865747,Directed,3095,,,1
162479560456460,45720010957,Directed,3096,,,1
162479560456460,252862098066707,Directed,3097,,,1
162479560456460,115298625211450,Directed,3098,,,1
162479560456460,50997736442,Directed,3099,,,1
162479560456460,116750115017682,Directed,3100,,,1
162479560456460,58888453831,Directed,3101,,,1
162479560456460,39062279848,Directed,3102,,,1
162479560456460,125024854112,Directed,3103,,,1
13673457388,202726653096200,Directed,3104,,,1
13673457388,253591661347566,Directed,3105,,,1
13673457388,168810039804593,Directed,3106,,,1
13673457388,166349140092153,Directed,3107,,,1
13673457388,137028416139,Directed,3108,,,1
13673457388,61286091764,Directed,3109,,,1
13673457388,53427562027,Directed,3110,,,1
13673457388,18468761129,Directed,3111,,,1
13673457388,9258148868,Directed,3112,,,1
13673457388,18709970741,Directed,3113,,,1
13673457388,178792368847034,Directed,3114,,,1
13673457388,6688529767,Directed,3115,,,1
13673457388,124339950984219,Directed,3116,,,1
13673457388,14408401557,Directed,3117,,,1
13673457388,9465008123,Directed,3118,,,1
150372665031994,58888453831,Directed,3119,,,1
150372665031994,13673457388,Directed,3120,,,1
150372665031994,94714865747,Directed,3121,,,1
150372665031994,162479560456460,Directed,3122,,,1
150372665031994,240655779388526,Directed,3123,,,1
150372665031994,361116597273539,Directed,3124,,,1
150372665031994,50997736442,Directed,3125,,,1
150372665031994,9465008123,Directed,3126,,,1
150372665031994,123705415670,Directed,3127,,,1
150372665031994,59831506882,Directed,3128,,,1
150372665031994,56635720906,Directed,3129,,,1
150372665031994,287919728207,Directed,3130,,,1
150372665031994,145539142167043,Directed,3131,,,1
150372665031994,173114959365654,Directed,3132,,,1
150372665031994,131121823568519,Directed,3133,,,1
150372665031994,114724438556644,Directed,3134,,,1
150372665031994,191157927594153,Directed,3135,,,1
107367862686045,37107394336,Directed,3136,,,1
107367862686045,438981005612,Directed,3137,,,1
107367862686045,325213235332,Directed,3138,,,1
107367862686045,185674334890158,Directed,3139,,,1
107367862686045,180787945297062,Directed,3140,,,1
107367862686045,171383626246822,Directed,3141,,,1
107367862686045,162479560456460,Directed,3142,,,1
107367862686045,1552593761640823,Directed,3143,,,1
107367862686045,50997736442,Directed,3144,,,1
107367862686045,67637129817,Directed,3145,,,1
107367862686045,252321734793575,Directed,3146,,,1
107367862686045,227267877329849,Directed,3147,,,1
107367862686045,87681701668,Directed,3148,,,1
107367862686045,18189121708,Directed,3149,,,1
107367862686045,110103032422075,Directed,3150,,,1
107367862686045,39062279848,Directed,3151,,,1
107420889303052,34767149008,Directed,3152,,,1
107420889303052,179378314624,Directed,3153,,,1
107420889303052,295438503825358,Directed,3154,,,1
107420889303052,263192040447826,Directed,3155,,,1
107420889303052,217477584953353,Directed,3156,,,1
107420889303052,190437687666949,Directed,3157,,,1
107420889303052,110639758966172,Directed,3158,,,1
438981005612,30577197161,Directed,3159,,,1
438981005612,1457182657834538,Directed,3160,,,1
438981005612,205809968032,Directed,3161,,,1
438981005612,190437687666949,Directed,3162,,,1
438981005612,107367862686045,Directed,3163,,,1
146884525345606,281860881825868,Directed,3164,,,1
146884525345606,162479560456460,Directed,3165,,,1
146884525345606,444007185707294,Directed,3166,,,1
146884525345606,147752288756479,Directed,3167,,,1
146884525345606,205094426179148,Directed,3168,,,1
146884525345606,190495957655976,Directed,3169,,,1
146884525345606,329023760510069,Directed,3170,,,1
146884525345606,190437687666949,Directed,3171,,,1
287919728207,114724438556644,Directed,3172,,,1
176684735737482,605910149435710,Directed,3173,,,1
176684735737482,198686230002,Directed,3174,,,1
176684735737482,682465328448639,Directed,3175,,,1
176684735737482,261518774014039,Directed,3176,,,1
176684735737482,108538279186035,Directed,3177,,,1
176684735737482,54971236771,Directed,3178,,,1
176684735737482,141969316908,Directed,3179,,,1
176684735737482,309849335755951,Directed,3180,,,1
176684735737482,263391853700567,Directed,3181,,,1
176684735737482,136659463030729,Directed,3182,,,1
176684735737482,425425190912249,Directed,3183,,,1
176684735737482,457934517637126,Directed,3184,,,1
176684735737482,1380673955498232,Directed,3185,,,1
176684735737482,627892027247424,Directed,3186,,,1
176684735737482,1457182657834538,Directed,3187,,,1
176684735737482,1404150473144190,Directed,3188,,,1
176684735737482,58888453831,Directed,3189,,,1
176684735737482,122272787800032,Directed,3190,,,1
176684735737482,110639758966172,Directed,3191,,,1
176684735737482,124283100972683,Directed,3192,,,1
176684735737482,175457055829249,Directed,3193,,,1
176684735737482,134788739899273,Directed,3194,,,1
176684735737482,96599902887,Directed,3195,,,1
176684735737482,169575423053814,Directed,3196,,,1
176684735737482,814755701999317,Directed,3197,,,1
176684735737482,217922684955583,Directed,3198,,,1
176684735737482,283048951715725,Directed,3199,,,1
176684735737482,127128043964568,Directed,3200,,,1
176684735737482,284264064980768,Directed,3201,,,1
176684735737482,103968882986248,Directed,3202,,,1
176684735737482,260833087368590,Directed,3203,,,1
176684735737482,243632385677295,Directed,3204,,,1
176684735737482,107067616058641,Directed,3205,,,1
176684735737482,142456715777578,Directed,3206,,,1
176684735737482,193036497390707,Directed,3207,,,1
176684735737482,23200868598,Directed,3208,,,1
176684735737482,176629862359769,Directed,3209,,,1
176684735737482,115536151869534,Directed,3210,,,1
176684735737482,143997622303600,Directed,3211,,,1
176684735737482,125093354214792,Directed,3212,,,1
176684735737482,187799604588563,Directed,3213,,,1
176684735737482,21466516537,Directed,3214,,,1
176684735737482,356479139428,Directed,3215,,,1
176684735737482,164814586897879,Directed,3216,,,1
176684735737482,150440638303234,Directed,3217,,,1
176684735737482,116847105002328,Directed,3218,,,1
176684735737482,168667939825585,Directed,3219,,,1
176684735737482,154070564639988,Directed,3220,,,1
176684735737482,189164857768163,Directed,3221,,,1
176684735737482,217355838296797,Directed,3222,,,1
176684735737482,134647413266946,Directed,3223,,,1
176684735737482,156993291020256,Directed,3224,,,1
176684735737482,152117754894409,Directed,3225,,,1
176684735737482,167360828952,Directed,3226,,,1
176684735737482,119221751453628,Directed,3227,,,1
176684735737482,157995974213201,Directed,3228,,,1
176684735737482,138315759516785,Directed,3229,,,1
176684735737482,252862098066707,Directed,3230,,,1
176684735737482,190437687666949,Directed,3231,,,1
176684735737482,34767149008,Directed,3232,,,1
176684735737482,104720489592134,Directed,3233,,,1
176684735737482,112836955449317,Directed,3234,,,1
176684735737482,33851262136,Directed,3235,,,1
176684735737482,51491238316,Directed,3236,,,1
1520320528244516,155416681561473,Directed,3237,,,1
1520320528244516,138972802529,Directed,3238,,,1
1520320528244516,168667939825585,Directed,3239,,,1
1520320528244516,143606388988951,Directed,3240,,,1
183310241866022,534323740034728,Directed,3241,,,1
183310241866022,34767149008,Directed,3242,,,1
183310241866022,126545974046623,Directed,3243,,,1
183310241866022,577811938978337,Directed,3244,,,1
183310241866022,145263685503930,Directed,3245,,,1
183310241866022,430469330338505,Directed,3246,,,1
145263685503930,814755701999317,Directed,3247,,,1
145263685503930,577811938978337,Directed,3248,,,1
145263685503930,126545974046623,Directed,3249,,,1
145263685503930,430469330338505,Directed,3250,,,1
145263685503930,140375039385813,Directed,3251,,,1
430469330338505,382896715220996,Directed,3252,,,1
430469330338505,587713511345002,Directed,3253,,,1
430469330338505,183310241866022,Directed,3254,,,1
430469330338505,585185521500070,Directed,3255,,,1
430469330338505,534323740034728,Directed,3256,,,1
430469330338505,179387442263186,Directed,3257,,,1
430469330338505,153361022902,Directed,3258,,,1
430469330338505,1428154470755603,Directed,3259,,,1
430469330338505,687034531359927,Directed,3260,,,1
430469330338505,114389642050578,Directed,3261,,,1
430469330338505,108887129170883,Directed,3262,,,1
430469330338505,145263685503930,Directed,3263,,,1
430469330338505,126545974046623,Directed,3264,,,1
430469330338505,577811938978337,Directed,3265,,,1
336289923051120,39062279848,Directed,3266,,,1
179387442263186,1722023671419143,Directed,3267,,,1
179387442263186,425425190912249,Directed,3268,,,1
179387442263186,382896715220996,Directed,3269,,,1
179387442263186,430469330338505,Directed,3270,,,1
179387442263186,183310241866022,Directed,3271,,,1
179387442263186,227731554099459,Directed,3272,,,1
179387442263186,457934517637126,Directed,3273,,,1
179387442263186,34767149008,Directed,3274,,,1
179387442263186,110567552295553,Directed,3275,,,1
179387442263186,141694022580568,Directed,3276,,,1
179387442263186,551219178233451,Directed,3277,,,1
179387442263186,114389642050578,Directed,3278,,,1
179387442263186,126545974046623,Directed,3279,,,1
179387442263186,145263685503930,Directed,3280,,,1
1428154470755603,126545974046623,Directed,3281,,,1
1428154470755603,114389642050578,Directed,3282,,,1
1428154470755603,145263685503930,Directed,3283,,,1
1428154470755603,577811938978337,Directed,3284,,,1
1428154470755603,430469330338505,Directed,3285,,,1
575767775785978,105090206230520,Directed,3286,,,1
111075825707322,110814498937286,Directed,3287,,,1
111075825707322,693937443966640,Directed,3288,,,1
111075825707322,121578058031288,Directed,3289,,,1
111075825707322,260819157288541,Directed,3290,,,1
111075825707322,154620671243006,Directed,3291,,,1
111075825707322,105090206230520,Directed,3292,,,1
111075825707322,125874504101787,Directed,3293,,,1
111075825707322,330655783016,Directed,3294,,,1
111075825707322,215143965190921,Directed,3295,,,1
111075825707322,341910932559809,Directed,3296,,,1
174740812656171,111075825707322,Directed,3297,,,1
101585646583392,111658075531636,Directed,3298,,,1
101585646583392,125024854112,Directed,3299,,,1
168667939825585,916158401856026,Directed,3300,,,1
168667939825585,142456715777578,Directed,3301,,,1
168667939825585,138315759516785,Directed,3302,,,1
168667939825585,160764376524,Directed,3303,,,1
168667939825585,21466516537,Directed,3304,,,1
168667939825585,814755701999317,Directed,3305,,,1
168667939825585,309849335755951,Directed,3306,,,1
168667939825585,112836955449317,Directed,3307,,,1
168667939825585,236856329721874,Directed,3308,,,1
168667939825585,33851262136,Directed,3309,,,1
168667939825585,51491238316,Directed,3310,,,1
189630894447191,165878254250,Directed,3311,,,1
189630894447191,141651685862427,Directed,3312,,,1
189630894447191,693937443966640,Directed,3313,,,1
189630894447191,220298954777755,Directed,3314,,,1
189630894447191,101585646583392,Directed,3315,,,1
189630894447191,425425190912249,Directed,3316,,,1
189630894447191,457934517637126,Directed,3317,,,1
255646367839313,205095032857458,Directed,3318,,,1
255646367839313,110639758966172,Directed,3319,,,1
255646367839313,341778204628,Directed,3320,,,1
255646367839313,136659463030729,Directed,3321,,,1
255646367839313,61213649618,Directed,3322,,,1
255646367839313,56713285274,Directed,3323,,,1
255646367839313,366793718674,Directed,3324,,,1
255646367839313,112836955449317,Directed,3325,,,1
255646367839313,34767149008,Directed,3326,,,1
255646367839313,287683225711,Directed,3327,,,1
255646367839313,8057376739,Directed,3328,,,1
255646367839313,58895017663,Directed,3329,,,1
255646367839313,372730414520,Directed,3330,,,1
255646367839313,215269391821386,Directed,3331,,,1
366793718674,301003216667425,Directed,3332,,,1
366793718674,169723019730375,Directed,3333,,,1
366793718674,34767149008,Directed,3334,,,1
366793718674,313610862000108,Directed,3335,,,1
366793718674,125659776114,Directed,3336,,,1
366793718674,110639758966172,Directed,3337,,,1
366793718674,289645841147319,Directed,3338,,,1
366793718674,111658075531636,Directed,3339,,,1
366793718674,122272787800032,Directed,3340,,,1
366793718674,472275292854526,Directed,3341,,,1
366793718674,233183205680,Directed,3342,,,1
366793718674,125874504101787,Directed,3343,,,1
366793718674,110797819006286,Directed,3344,,,1
366793718674,289228631144267,Directed,3345,,,1
366793718674,125299054202386,Directed,3346,,,1
366793718674,372730414520,Directed,3347,,,1
366793718674,127336447321880,Directed,3348,,,1
366793718674,116233558420020,Directed,3349,,,1
366793718674,255646367839313,Directed,3350,,,1
366793718674,136659463030729,Directed,3351,,,1
366793718674,199539170093537,Directed,3352,,,1
366793718674,341778204628,Directed,3353,,,1
366793718674,56713285274,Directed,3354,,,1
220298954777755,287748728055618,Directed,3355,,,1
220298954777755,197196013653578,Directed,3356,,,1
220298954777755,249944798750042,Directed,3357,,,1
220298954777755,115902911871054,Directed,3358,,,1
220298954777755,715911715222999,Directed,3359,,,1
220298954777755,124892410888346,Directed,3360,,,1
220298954777755,168597536563870,Directed,3361,,,1
220298954777755,161388970605731,Directed,3362,,,1
220298954777755,245640871929,Directed,3363,,,1
220298954777755,399389906802304,Directed,3364,,,1
220298954777755,570723122937968,Directed,3365,,,1
220298954777755,148063841896689,Directed,3366,,,1
220298954777755,1620960108154495,Directed,3367,,,1
220298954777755,445928428752774,Directed,3368,,,1
220298954777755,164653797214205,Directed,3369,,,1
220298954777755,47427598263,Directed,3370,,,1
220298954777755,195665063800329,Directed,3371,,,1
220298954777755,148379995588775,Directed,3372,,,1
220298954777755,121578058031288,Directed,3373,,,1
220298954777755,136647743847,Directed,3374,,,1
220298954777755,1390390764539747,Directed,3375,,,1
220298954777755,1683616115234007,Directed,3376,,,1
220298954777755,1803222133288661,Directed,3377,,,1
220298954777755,246209789094186,Directed,3378,,,1
220298954777755,164077453628110,Directed,3379,,,1
220298954777755,130079173723982,Directed,3380,,,1
220298954777755,402321846507756,Directed,3381,,,1
220298954777755,133728680394743,Directed,3382,,,1
220298954777755,954378677970164,Directed,3383,,,1
220298954777755,268524903183984,Directed,3384,,,1
220298954777755,139940526061347,Directed,3385,,,1
220298954777755,194392750723469,Directed,3386,,,1
220298954777755,546985078737589,Directed,3387,,,1
220298954777755,1666038917015964,Directed,3388,,,1
220298954777755,34767149008,Directed,3389,,,1
220298954777755,1543745679180560,Directed,3390,,,1
220298954777755,1196751357016835,Directed,3391,,,1
220298954777755,946317728766225,Directed,3392,,,1
259698320748711,236856329721874,Directed,3393,,,1
259698320748711,425425190912249,Directed,3394,,,1
259698320748711,198825450222092,Directed,3395,,,1
259698320748711,164814586897879,Directed,3396,,,1
259698320748711,284264064980768,Directed,3397,,,1
259698320748711,145576408810227,Directed,3398,,,1
259698320748711,283048951715725,Directed,3399,,,1
259698320748711,23200868598,Directed,3400,,,1
259698320748711,112836955449317,Directed,3401,,,1
259698320748711,113593505339418,Directed,3402,,,1
259698320748711,34767149008,Directed,3403,,,1
259698320748711,51491238316,Directed,3404,,,1
259698320748711,103968882986248,Directed,3405,,,1
124283100972683,21466516537,Directed,3406,,,1
124283100972683,112836955449317,Directed,3407,,,1
124283100972683,261518774014039,Directed,3408,,,1
124283100972683,237166309652686,Directed,3409,,,1
124283100972683,283909885055510,Directed,3410,,,1
124283100972683,29092950651,Directed,3411,,,1
124283100972683,1404150473144190,Directed,3412,,,1
124283100972683,455822871116111,Directed,3413,,,1
124283100972683,283048951715725,Directed,3414,,,1
124283100972683,110639758966172,Directed,3415,,,1
124283100972683,136659463030729,Directed,3416,,,1
124283100972683,34767149008,Directed,3417,,,1
124283100972683,203354723030667,Directed,3418,,,1
124283100972683,155636824499047,Directed,3419,,,1
124283100972683,270577976380974,Directed,3420,,,1
124283100972683,174750465922802,Directed,3421,,,1
124283100972683,138315759516785,Directed,3422,,,1
124283100972683,51491238316,Directed,3423,,,1
124283100972683,236856329721874,Directed,3424,,,1
124283100972683,33851262136,Directed,3425,,,1
124283100972683,167360828952,Directed,3426,,,1
124283100972683,142456715777578,Directed,3427,,,1
124283100972683,150440638303234,Directed,3428,,,1
124283100972683,325213235332,Directed,3429,,,1
195923199514,99158093147,Directed,3430,,,1
195923199514,136659463030729,Directed,3431,,,1
195923199514,283048951715725,Directed,3432,,,1
195923199514,127128043964568,Directed,3433,,,1
195923199514,23200868598,Directed,3434,,,1
208966514625,113005665400371,Directed,3435,,,1
208966514625,283048951715725,Directed,3436,,,1
208966514625,112836955449317,Directed,3437,,,1
208966514625,110639758966172,Directed,3438,,,1
208966514625,425425190912249,Directed,3439,,,1
208966514625,1404150473144190,Directed,3440,,,1
208966514625,457934517637126,Directed,3441,,,1
208966514625,153361022902,Directed,3442,,,1
208966514625,140366126034883,Directed,3443,,,1
208966514625,175457055829249,Directed,3444,,,1
208966514625,34767149008,Directed,3445,,,1
208966514625,136659463030729,Directed,3446,,,1
386825991372921,256003241194439,Directed,3447,,,1
386825991372921,51491238316,Directed,3448,,,1
386825991372921,175457055829249,Directed,3449,,,1
386825991372921,138315759516785,Directed,3450,,,1
386825991372921,217922684955583,Directed,3451,,,1
386825991372921,183060435149694,Directed,3452,,,1
386825991372921,309849335755951,Directed,3453,,,1
405896269476707,112836955449317,Directed,3454,,,1
405896269476707,283048951715725,Directed,3455,,,1
405896269476707,457934517637126,Directed,3456,,,1
136086673179064,174750465922802,Directed,3457,,,1
136086673179064,243845177582,Directed,3458,,,1
136086673179064,49729693499,Directed,3459,,,1
136086673179064,284264064980768,Directed,3460,,,1
136086673179064,34767149008,Directed,3461,,,1
136086673179064,80303969429,Directed,3462,,,1
104720489592134,182741658427358,Directed,3463,,,1
104720489592134,103968882986248,Directed,3464,,,1
104720489592134,158807670824503,Directed,3465,,,1
104720489592134,322030881182801,Directed,3466,,,1
104720489592134,174863049281728,Directed,3467,,,1
104720489592134,268836813138669,Directed,3468,,,1
104720489592134,144372525626474,Directed,3469,,,1
104720489592134,256750954850,Directed,3470,,,1
104720489592134,106750336037967,Directed,3471,,,1
104720489592134,1471345873178998,Directed,3472,,,1
104720489592134,149628338425878,Directed,3473,,,1
104720489592134,116095621800019,Directed,3474,,,1
104720489592134,116718868416646,Directed,3475,,,1
104720489592134,228298730528930,Directed,3476,,,1
104720489592134,153276861441532,Directed,3477,,,1
104720489592134,309849335755951,Directed,3478,,,1
104720489592134,134788739899273,Directed,3479,,,1
104720489592134,243632385677295,Directed,3480,,,1
104720489592134,136659463030729,Directed,3481,,,1
104720489592134,168667939825585,Directed,3482,,,1
104720489592134,371120078600,Directed,3483,,,1
104720489592134,189164857768163,Directed,3484,,,1
104720489592134,150440638303234,Directed,3485,,,1
104720489592134,160764376524,Directed,3486,,,1
104720489592134,138315759516785,Directed,3487,,,1
104720489592134,156993291020256,Directed,3488,,,1
104720489592134,119221751453628,Directed,3489,,,1
104720489592134,142456715777578,Directed,3490,,,1
104720489592134,190437687666949,Directed,3491,,,1
104720489592134,187799604588563,Directed,3492,,,1
104720489592134,21466516537,Directed,3493,,,1
104720489592134,125093354214792,Directed,3494,,,1
104720489592134,193036497390707,Directed,3495,,,1
104720489592134,23200868598,Directed,3496,,,1
104720489592134,115536151869534,Directed,3497,,,1
104720489592134,112836955449317,Directed,3498,,,1
104720489592134,176629862359769,Directed,3499,,,1
104720489592134,143997622303600,Directed,3500,,,1
104720489592134,51491238316,Directed,3501,,,1
104720489592134,34767149008,Directed,3502,,,1
352349034893536,122629161084065,Directed,3503,,,1
253055251379467,299966159738,Directed,3504,,,1
253055251379467,1721793294744233,Directed,3505,,,1
253055251379467,205879976105633,Directed,3506,,,1
253055251379467,1492296307725446,Directed,3507,,,1
253055251379467,39062279848,Directed,3508,,,1
253055251379467,169575423053814,Directed,3509,,,1
253055251379467,126545974046623,Directed,3510,,,1
253055251379467,205095032857458,Directed,3511,,,1
253055251379467,96599902887,Directed,3512,,,1
253055251379467,682465328448639,Directed,3513,,,1
253055251379467,352876721510110,Directed,3514,,,1
253055251379467,171383626246822,Directed,3515,,,1
253055251379467,168597536563870,Directed,3516,,,1
253055251379467,193583480653215,Directed,3517,,,1
253055251379467,130234313704399,Directed,3518,,,1
253055251379467,131492126954010,Directed,3519,,,1
253055251379467,153361022902,Directed,3520,,,1
253055251379467,38086600355,Directed,3521,,,1
253055251379467,226130625557,Directed,3522,,,1
253055251379467,134528223237549,Directed,3523,,,1
253055251379467,222825794530670,Directed,3524,,,1
253055251379467,103968882986248,Directed,3525,,,1
253055251379467,138972802529,Directed,3526,,,1
253055251379467,168667939825585,Directed,3527,,,1
253055251379467,553005884715312,Directed,3528,,,1
253055251379467,379083958839440,Directed,3529,,,1
253055251379467,148354145222226,Directed,3530,,,1
253055251379467,289645841147319,Directed,3531,,,1
253055251379467,374005209384371,Directed,3532,,,1
253055251379467,182418898478863,Directed,3533,,,1
253055251379467,369012553207505,Directed,3534,,,1
253055251379467,203999956301716,Directed,3535,,,1
253055251379467,179387442263186,Directed,3536,,,1
253055251379467,34767149008,Directed,3537,,,1
253055251379467,244418625661695,Directed,3538,,,1
253055251379467,120894134603763,Directed,3539,,,1
253055251379467,178780105279,Directed,3540,,,1
253055251379467,126239585051,Directed,3541,,,1
253055251379467,112432842116375,Directed,3542,,,1
253055251379467,80303969429,Directed,3543,,,1
253055251379467,148915424022,Directed,3544,,,1
253055251379467,29092950651,Directed,3545,,,1
253055251379467,10423517786,Directed,3546,,,1
253055251379467,374809010319,Directed,3547,,,1
253055251379467,49242437072,Directed,3548,,,1
253055251379467,79616214317,Directed,3549,,,1
1391129074436642,301003216667425,Directed,3550,,,1
1391129074436642,157797730980547,Directed,3551,,,1
1391129074436642,205879976105633,Directed,3552,,,1
1391129074436642,51491238316,Directed,3553,,,1
1391129074436642,165878254250,Directed,3554,,,1
1391129074436642,205095032857458,Directed,3555,,,1
1391129074436642,34767149008,Directed,3556,,,1
1391129074436642,140366126034883,Directed,3557,,,1
1391129074436642,164510704570,Directed,3558,,,1
1391129074436642,415305528485825,Directed,3559,,,1
1391129074436642,457934517637126,Directed,3560,,,1
1391129074436642,114325988648006,Directed,3561,,,1
